,molecule_chembl_id,smiles,processed smiles,unique_char_ohe_matrix,pIC50
2634,CHEMBL2152256,COc1nc(N)ncc1-c1ccc(Cl)c(S(=O)(=O)Nc2cccc(F)c2F)c1,,,6.630784143
2635,CHEMBL3645868,CCc1ncnc(-c2cc(Cl)c(C(=O)N3CC[C@@H](N(C)C)C3)c(Cl)c2)c1C#Cc1ccc(N)nc1,,,6.62948691
2636,CHEMBL565808,CN(C)CCn1ncc2c(N3CC4CCC(C3)O4)nc(-c3ccc(NC(=O)Nc4cccnc4)cc3)nc21,,,6.628932138
2637,CHEMBL3640941,CCc1ncnc(-c2ccc(C(=O)NC)c(Cl)c2)c1C#Cc1ccc(C)nc1,,,6.627087997
2638,CHEMBL3695654,CCNC(=O)Nc1ccc2ncc(Nc3cc(C(=O)O)cc(C(F)(F)F)c3)nc2n1,,,6.625251654
2639,CHEMBL3645806,CCc1ncnc(-c2ccc(C(=O)N(C)O)c(C)c2)c1C#Cc1ccc(N)nc1,,,6.625068446
2640,CHEMBL3643215,CCc1ncnc(-c2cc(F)c(C(=O)N3CCN(C(C)C)CC3)c(F)c2)c1C#Cc1ccc(N)nc1,,,6.624702262
2641,CHEMBL3648869,CCc1ncnc(-c2ccc(C(=O)N3C[C@H]4CN(C(=O)OC(C)(C)C)C[C@H]4C3)c(F)c2)c1C#Cc1ccc(N)nc1,,,6.623715104
2642,CHEMBL578453,c1ccc(CN2CCC(n3ncc4c(N5CCOCC5)nc(-c5cccc6[nH]ccc56)nc43)CC2)cc1,,,6.623423043
2643,CHEMBL2333373,CC(=O)Nc1cccc(-c2ccc3c(c2)CN(C(=O)c2ccc(C(=O)C(F)(F)F)cc2)CCO3)c1,,,6.623423043
2644,CHEMBL2326970,Cc1ccc(-c2csc3c(=O)cc(N4CCOCC4)oc23)cc1,,,6.623423043
2645,CHEMBL2172484,Cc1cc(-c2ccc3nc(Nc4cc[nH]n4)c(-c4nc(C)nc(N)n4)n3c2)ccn1,,,6.621602099
2646,CHEMBL3645975,CCc1ncnc(-c2cc(F)c(C(=O)N3CCN(CC(C)O)CC3)c(Cl)c2)c1C#Cc1ccc(N)nc1,,,6.621002859
2647,CHEMBL1083809,CS(=O)(=O)N1CCN(Cc2cc3nc(-c4ccc(N)cc4)nc(N4CCOCC4)c3s2)CC1,,,6.619788758
2648,CHEMBL4291783,CS(=O)(=O)C1(c2cc(N3CCOCC3)nc(-n3c(N)nc4ccccc43)n2)CC1,,,6.619788758
2649,CHEMBL2314286,Nc1ccc(-c2nc(N3CCOCC3)nc3c2CCN3c2ccncc2)cn1,,,6.619788758
2650,CHEMBL3134268,Cc1ccc([N+](=O)[O-])cc1S(=O)(=O)Cc1nc(-c2cnn3ccc(Br)cc23)cs1,,,6.619788758
2651,CHEMBL3902260,COCCn1cnc2ccc(-c3cnc(COC4CC4)c(NS(=O)(=O)c4ccc(F)cc4F)c3)cc2c1=O,,,6.619788758
2652,CHEMBL5201323,Cc1cc(-c2ccn3nc(N)c(C(=O)N[C@H]4CC[C@](C)(O)CC4)c3n2)cc2c1C(=O)N([C@@H](C)C1CC1)C2,,,6.619788758
2653,CHEMBL5171306,COc1cc(-c2cc3c(N[C@H]4CCN(C(=O)C(C)C)C4)ncnc3s2)cnc1OC,,,6.617982957
2654,CHEMBL1914734,O=S(=O)(Nc1cc(-c2ccc3ncc(NCCc4ccccc4)nc3c2)cnc1Cl)c1ccc(F)cc1,,,6.617982957
2655,CHEMBL2322235,COc1ccc(C#Cc2csc3c(=O)cc(N4CCOCC4)oc23)cc1,,,6.616184634
2656,CHEMBL3645939,CCc1ncnc(-c2ccc(C(=O)N3CCC4(CC3)CNC4)c(F)c2)c1C#Cc1ccc(N)nc1,,,6.616005211
2657,CHEMBL4753342,CCc1nc2ccccc2n1-c1nc(N2CCOCC2)c2sc(CN3CCN(C4CCCC4)CC3=O)cc2n1,,,6.614393726
2658,CHEMBL496332,COCC(O)Cn1cc(-c2ccc3c(c2)N(c2nc4c(s2)C(=O)NC(C)(C)C4)CCO3)cn1,,,6.614393726
2659,CHEMBL4799728,CS(=O)(=O)N1CCN(Cc2cc3c(N4CC5CCC(C4)O5)nc(-c4cnc(N)cc4C(F)(F)F)nn3c2)CC1,,,6.612966299
2660,CHEMBL3643076,CCc1ncnc(-c2ccc(C(=O)N3CCC(N4CCN(C5CCN(C)CC5)CC4)CC3)c(F)c2)c1C#Cc1ccc(N)nc1,,,6.612610174
2661,CHEMBL2087482,C[C@@H]1CN(S(C)(=O)=O)C[C@H](C)N1Cc1cn2cc(-c3cnc(N)nc3)nc(N3CCOCC3)c2n1,,,6.612610174
2662,CHEMBL3648929,CNc1nc(C)c2cc(-c3cccc(OC)c3)c(=O)n(C3CCCC3)c2n1,,,6.612610174
2663,CHEMBL575935,c1ccc(CN2CCC(n3ncc4c(N5CCOCC5)nc(-c5cccnc5)nc43)CC2)cc1,,,6.612610174
2664,CHEMBL1242750,Nc1ncnc2c1c(-c1ccc(F)c(O)c1)nn2C1CCCCCC1,,,6.612610174
2665,CHEMBL1241949,CC(C)n1nc(-c2ccc3nc(N)ccc3c2)c2c(N)ncnc21,,,6.610833916
2666,CHEMBL3965846,CC(C)(O)C1CCN(Cc2csc3c(-c4cnc(N)nc4)nc(N4CCOCC4)nc23)CC1,,,6.610833916
2667,CHEMBL3641016,CCc1ncnc(-c2ccc(C(=O)N3CCN(C(C)C)CC3)c(Cl)c2)c1C#Cc1ccc(N)nc1,,,6.609064893
2668,CHEMBL3670145,Cc1ncnc(N2CCCOCC2)c1C#Cc1ccc(N)nc1,,,6.609064893
2669,CHEMBL603212,Nc1ncc(-c2nc(N3CC4CCC(C3)O4)c3sccc3n2)cn1,,,6.609064893
2670,CHEMBL3643253,CCOC(=O)N1CCN(C(=O)c2ccc(-c3ncnc(CC)c3C#Cc3ccc(N)nc3)cc2OC)CC1,,,6.608888386
2671,CHEMBL3645854,CCc1ncnc(-c2ccc(C(=O)N3CC[C@H](N(C)C)C3)c(F)c2)c1C#Cc1ccc(NC)nc1,,,6.607830851
2672,CHEMBL1914740,O=S(=O)(Nc1cc(-c2ccc3ncc(N4C[C@H]5CC[C@H](CC5)C4)nc3c2)cnc1Cl)c1ccc(F)cc1,,,6.607303047
2673,CHEMBL3968419,Cn1c(=O)n(C2CC2)c2c3cc(-c4cnc(N)nc4)ccc3ncc21,,,6.607303047
2674,CHEMBL601864,CNC(=O)Nc1ccc(-c2nc(N3CC4CCC(C3)O4)c3cnn(C)c3n2)cc1,,,6.607303047
2675,CHEMBL1672325,CN(C)c1ncc(-c2cc(Nc3cnc4ccccc4c3)nc(N3CCOCC3)n2)cn1,,,6.607303047
2676,CHEMBL4593348,CCC(CC)CNc1c(C(N)=O)cnc2ccc(C#N)cc12,,,6.607303047
2677,CHEMBL596790,CCNC(=O)Nc1ccc(-c2nc(N3CCOCC3)nc(N3CCOCC3)n2)cc1,,,6.606424797
2678,CHEMBL5085424,CNCCNc1nc(N2CCOCC2)nc(-n2c(C(F)F)nc3ccccc32)n1,,,6.605548319
2679,CHEMBL592747,OCc1cccc(-c2nc(N3CCOCC3)c3ncn(CC4CCN(Cc5ccccc5)CC4)c3n2)c1,,,6.605548319
2680,CHEMBL3645789,CCc1ncnc(-c2ccc(C(=O)N(C)CCN3CCCC3=O)c(C)c2)c1C#Cc1ccc(N)nc1,,,6.604498876
2681,CHEMBL3643113,CCc1ncnc(-c2ccc(C(=O)N3CCN(CC4CC4)CC3)c(F)c2)c1C#Cc1ccc(N)nc1,,,6.603800653
2682,CHEMBL1090709,Cn1cc(/C=C2\Oc3ccc(NC(=O)Nc4cccnc4)cc3C2=O)c2c(N3CC4CCC3CO4)ccnc21,,,6.603800653
2683,CHEMBL1644572,Oc1cccc(-c2cc(N3CCOCC3)nc(NCCc3cccnc3)n2)c1,,,6.602059991
2684,CHEMBL165,Oc1ccc(/C=C/c2cc(O)cc(O)c2)cc1,,,6.602059991
2685,CHEMBL3984425,C[C@H](NC(=O)c1c(N)nn2cccnc12)c1cc2cccc(C#Cc3cnn(C)c3)c2c(=O)n1-c1ccccc1,,,6.602059991
2686,CHEMBL1644565,Oc1cccc(-c2cc(NCCc3ccccn3)nc(N3CCOCC3)n2)c1,,,6.602059991
2687,CHEMBL3702870,Cc1nc(NC(=O)N2CCC[C@@]2(C)C(N)=O)sc1-c1ccnc(N(C)CCN(C)C)n1,,,6.602059991
2688,CHEMBL4093593,CC1(C)OCCN(c2cc(-c3cc(C(F)(F)F)c4c(N)ncnn34)ccc2C#N)C1=O,,,6.602059991
2689,CHEMBL4750636,CCc1nc2ccccc2n1-c1nc(N2CCOCC2)c2sc(CN3CCN(C4CCCC4)C(=O)C3)cc2n1,,,6.602059991
2690,CHEMBL2089120,Cc1c(Cl)cccc1Cn1c(N)nc(=O)c2sc(N3CCOCC3)nc21,,,6.602059991
2691,CHEMBL3641022,CCc1ncnc(-c2ccc(C(=O)N3CCN(C(C)(C)C)CC3)c(OC)c2)c1C#Cc1ccc(N)nc1,,,6.600326279
2692,CHEMBL5170663,COC(=O)c1ccc(-c2ccc3ncc4nc(C)n(-c5ccc(F)cc5)c4c3c2)cc1,,,6.599807511
2693,CHEMBL3645940,CCc1ncnc(-c2ccc(C(=O)N3CC4(CNC4)C3)c(F)c2)c1C#Cc1ccc(N)nc1,,,6.598944274
2694,CHEMBL1091596,O=C(Nc1ccc(CO)cc1)Nc1ccc(-c2nc(N3C4CCC3COC4)nc(N3C4CCC3COC4)n2)cc1,,,6.596879479
2695,CHEMBL1672318,Oc1cc(-c2cc(Nc3cnc4ccccc4c3)nc(N3CCOCC3)n2)ccn1,,,6.596879479
2696,CHEMBL3643249,CCc1ncnc(-c2ccc(C(=O)N3CCC(N4CCCCCC4)CC3)c(OC)c2)c1C#Cc1ccc(N)nc1,,,6.596536299
2697,CHEMBL4246563,C=CC(=O)Nc1ccc(-n2c(=O)ccc3oc4ccc(-c5cccnc5)cc4c32)cc1,,,6.595166283
2698,CHEMBL3640933,Cc1ncnc(-c2ccc(F)c(C(=O)N(C)C)c2)c1C#Cc1ccc(N)nc1,,,6.595166283
2699,CHEMBL3693645,COCCOc1cc(C(=O)O)nc2c(-c3cccc(O)c3)nc(N3CCOCC3)nc12,,,6.59345982
2700,CHEMBL570870,CCn1ncc2c(N3CC4CCC(C3)O4)nc(-c3ccc(NC(=O)Nc4ccc(N(C)CCN(C)C)cc4)cc3)nc21,,,6.591760035
2701,CHEMBL2172633,Cc1nc(Nc2ccc(N3CCOCC3)nn2)cc(-c2c(Nc3cc[nH]n3)nc3cccnn23)n1,,,6.591760035
2702,CHEMBL1098306,CCNC(=O)Nc1ccc(-c2nc(N3CCOCC3)c3cnn(C4CCN(Cc5ccccc5)CC4)c3n2)cc1,,,6.590066877
2703,CHEMBL1914732,CN(Cc1ccccc1)c1cnc2ccc(-c3cnc(Cl)c(NS(=O)(=O)c4ccc(F)cc4)c3)cc2n1,,,6.588380294
2704,CHEMBL5178625,CC(C)(C)OC(=O)N1CCN(c2nc(-c3ccc4oc(N)nc4c3)nc(N3CCOCC3)n2)CC1,,,6.586700236
2705,CHEMBL2333374,O=C(c1ccc(C(=O)C(F)(F)F)cc1)N1CCOc2ccc(-c3ccc4cn[nH]c4c3)cc2C1,,,6.586700236
2706,CHEMBL3645786,CCc1ncnc(-c2ccc(C(=O)N3CCN(C(C)=O)CC3)c(C)c2)c1C#Cc1ccc(N)nc1,,,6.586700236
2707,CHEMBL4581278,COc1ccc(-c2ccc3ncnc(-c4cccc(C(=O)N5CCN(C)CC5)c4)c3c2)cn1,,,6.586700236
2708,CHEMBL3645815,CCc1ncnc(-c2ccc(C(=O)N3CCN4CCC[C@@H]4C3)c(F)c2)c1C#Cc1ccc(N)nc1,,,6.585360853
2709,CHEMBL3932222,CN(C)CCCOc1ccc(-c2ccc3ncc4c(c3c2)n([C@H]2CCOC2)c(=O)n4C)cn1,,,6.585026652
2710,CHEMBL3698628,O=c1cc(N2CCOCC2)[nH]c2c(-c3cn(-c4ccccc4O)nn3)cccc12,,,6.585026652
2711,CHEMBL2418950,Nc1ccc(-c2ccc3nc(NC(=O)CCCN4CCCCC4)sc3c2)cn1,,,6.585026652
2712,CHEMBL1644559,Oc1cccc(-c2nc(-c3cccnc3)cc(N3CCOCC3)n2)c1,,,6.585026652
2713,CHEMBL3643387,COc1ncc(N2CCc3ncnc(O[C@H]4CCN(C(=O)c5oc(C)nc5C)C4)c3C2)cc1C(F)(F)F,,,6.585026652
2714,CHEMBL1242112,COc1cc(-c2nn(C(C)C)c3ncnc(N)c23)ccc1O,,,6.585026652
2715,CHEMBL3698630,O=c1cc(N2CCOCC2)[nH]c2c(-c3cn(Cc4ccccc4)nn3)cccc12,,,6.585026652
2716,CHEMBL1762789,Cc1nc(N)nc(-n2c(Nc3ccccc3)nc3ccccc32)n1,,,6.585026652
2717,CHEMBL1644566,Oc1cccc(-c2cc(NCCc3cccnc3)nc(N3CCOCC3)n2)c1,,,6.585026652
2718,CHEMBL1288654,Oc1cccc(-c2ccnc(N3CCOCC3)n2)c1,,,6.585026652
2719,CHEMBL3932908,CSc1ccc(-c2ccc3ncc4c(c3n2)N(c2cccc(C(F)(F)F)c2)C(=O)N(C)C4)cn1,,,6.584525832
2720,CHEMBL3977066,COc1ncc(-c2ccc3ncnc(-c4cccc(C(=O)N5CCN(C(C)=O)CC5)c4)c3c2)cc1C#N,,,6.581698709
2721,CHEMBL501683,COC[C@H]1OC(=O)/C(=C\N(C)c2ccncc2)C2=C(O)C(=O)C3=C([C@H](OC(=O)CCCCN(C)c4ccc([N+](=O)[O-])c5nonc45)C[C@]4(C)C(=O)CC[C@@H]34)[C@]21C,,,6.581698709
2722,CHEMBL3643413,CCC(=O)N1CC[C@H](Nc2ncnc3c2CN(c2cnc(OC)c(C(F)(F)F)c2)CC3)C1,,,6.581698709
2723,CHEMBL3920552,Cc1sc2c(-c3cccc4[nH]ncc34)nc(N3CCOCC3)nc2c1CN1CCN(S(C)(=O)=O)CC1,,,6.581367313
2724,CHEMBL585206,CCn1ncc2c(N3CC4CCC(C3)O4)nc(-c3ccc(NC(=O)Nc4ccc(CN(C)C)cc4)cc3)nc21,,,6.580044252
2725,CHEMBL3645906,CCc1ncnc(-c2cc(F)c(C(=O)N3CCN(C(C)C)CC3)c(Cl)c2)c1C#Cc1ccc(N)nc1,,,6.579714115
2726,CHEMBL4110135,Cn1c(=O)n([C@@H]2CCCOC2)c2c3cc(-c4ccc(OCCCN5CCCC5)nc4)ccc3ncc21,,,6.578396073
2727,CHEMBL3954647,CS(=O)(=O)N1CCN(Cc2csc3c(-c4cccc(O)c4)nc(N4CCOCC4)nc23)CC1,,,6.576754126
2728,CHEMBL1242199,Nc1ncnc2c1c(-c1cc(O)cc(F)c1)nn2C1CCCC1,,,6.575118363
2729,CHEMBL3643101,CCc1ncnc(-c2ccc(C(=O)N3CCN(c4ccncc4)CC3)c(F)c2)c1C#Cc1ccc(N)nc1,,,6.575118363
2730,CHEMBL4464003,CC[C@H](Nc1ncnc2[nH]cnc12)c1nc2cccc(CNC(=O)c3ccc(C(=O)NO)cc3)c2c(=O)n1-c1ccccc1,,,6.575118363
2731,CHEMBL3890358,CNCCCOc1ccc(-c2ccc3ncc4c(c3c2)n([C@H]2CCCOC2)c(=O)n4C)cn1,,,6.573488739
2732,CHEMBL3645899,CCc1ncnc(-c2ccc(C(=O)N3CCC(C(C)(C)O)CC3)c(OC(F)(F)F)c2)c1C#Cc1ccc(N)nc1,,,6.573163546
2733,CHEMBL3109138,OCc1cccc(-c2nc(N3CCOCC3)c3cccnc3n2)c1,,,6.571865206
2734,CHEMBL2172483,COc1ncccc1-c1ccc2nc(Nc3cc[nH]n3)c(-c3nc(C)nc(N)n3)n2c1,,,6.571865206
2735,CHEMBL576143,CNC(=O)Nc1ccc(-c2nc(N3CCOC(C)C3)c3cnn(C4CCN(C(=O)OC)CC4)c3n2)cc1,,,6.571865206
2736,CHEMBL3645845,CCc1ncnc(-c2cc(F)c(C(=O)N(C)CCN(C)C)c(F)c2)c1C#Cc1ccc(N)nc1,,,6.571379327
2737,CHEMBL3643130,CCc1ncnc(-c2ccc(C(=O)N3CCC(O)(CC)CC3)c(F)c2)c1C#Cc1ccc(N)nc1,,,6.57024772
2738,CHEMBL1092043,C[C@@H]1COCCN1c1nc(-c2ccc(NC(=O)Nc3ccc(N4CCNCC4)cc3)cc2)nc(C2CCOCC2)n1,,,6.57024772
2739,CHEMBL3643209,CCc1ncnc(-c2ccc(C(=O)N3CC[C@@H](N(C)C)C3)c(F)c2)c1C#Cc1ccc(N)nc1,,,6.57024772
2740,CHEMBL600811,CCn1ncc2c(N3CC4CCC(C3)O4)nc(-c3ccc(NC(=O)NC)cc3)nc21,,,6.568636236
2741,CHEMBL3640996,CCc1ncnc(-c2ccc(C(=O)N3CCN(C)CC3)c(F)c2)c1C#Cc1ccc(N)nc1C,,,6.568636236
2742,CHEMBL567694,CCn1ncc2c(N3CC4CCC(C3)O4)nc(-c3ccc(NC(=O)Nc4ccc(NC)nc4)cc3)nc21,,,6.568636236
2743,CHEMBL3774843,NC(=O)c1cccc(Oc2nc(-c3cccc4[nH]ncc34)nc(N3CCOCC3)n2)c1,,,6.568636236
2744,CHEMBL4084897,COc1ccc(-c2cc(C(F)(F)F)c3c(N)ncnn23)cc1N1CCOC(C)(C)C1=O,,,6.568636236
2745,CHEMBL1097894,CC(C)NC(=O)Nc1ccc(-c2nc(N3CCOCC3)c3cnn(C4CCN(Cc5ccccc5)CC4)c3n2)cc1,,,6.568636236
2746,CHEMBL3648952,Cc1nc(N)nc2c1cc(-c1cnc3ccccc3c1)c(=O)n2CC(C)(C)O,,,6.568636236
2747,CHEMBL1669167,CC1(COc2cc(-c3cccc4c(=O)cc(N5CCOCC5)oc34)ccc2NC(=O)CN2CCOCC2)CCC1,,,6.568636236
2748,CHEMBL600368,O=C(Nc1ccc(-c2nc(N3CC4CCC(C3)O4)c3cnn(C4CCC5(CC4)OCCO5)c3n2)cc1)Nc1cccnc1,,,6.568636236
2749,CHEMBL3805348,C[C@H](Nc1ncnc2[nH]cnc12)c1nc2cccc(Cl)c2c(=O)n1-c1ccccc1,,,6.568636236
2750,CHEMBL3601475,CN1CCN(Cc2ccc3c(N4CCOCC4)nc(-c4cnc(N)nc4)nn23)CC1,,,6.568636236
2751,CHEMBL3890572,CC(=O)c1ccc(-c2ccc3ncnc(Nc4ccc(CC#N)cc4)c3c2)cc1,,,6.568636236
2752,CHEMBL3695655,CCNC(=O)Nc1ccc2ncc(Nc3ccc(OC)nc3)nc2n1,,,6.567030709
2753,CHEMBL3612482,Cc1ccc([N+](=O)[O-])cc1S(=O)(=O)N(C)/N=C/c1cnn2ccc(Cl)nc12,,,6.567030709
2754,CHEMBL3643186,CCc1ncnc(-c2ccc(C(=O)NC3CC(C)(C)NC(C)(C)C3)c(F)c2)c1C#Cc1ccc(N)nc1,,,6.565431096
2755,CHEMBL3643266,CCc1ncnc(-c2ccc(C(=O)N3CCCC(N(C)C)C3)c(Cl)c2)c1C#Cc1ccc(N)nc1,,,6.560983272
2756,CHEMBL3648919,CNc1nc(C)c2cc(-c3cccnc3OC)c(=O)n(C3CCCC3)c2n1,,,6.560667306
2757,CHEMBL1090387,Cn1cc(/C=C2\Oc3ccc(NC(=O)Nc4cccnc4)cc3C2=O)c2c(N3CCOCC3)ccnc21,,,6.560667306
2758,CHEMBL3645853,CCc1ncnc(-c2ccc(C(=O)N3CC[C@@H](N(C)C)C3)c(F)c2)c1C#Cc1ccc(NC)nc1,,,6.560193789
2759,CHEMBL3643216,CCc1ncnc(-c2cc(F)c(C(=O)N3CCN(CC)CC3)c(F)c2)c1C#Cc1ccc(N)nc1,,,6.559405738
2760,CHEMBL3645851,CCc1ncnc(-c2ccc(C(=O)N3CCC(N4CCOCC4)CC3)c(F)c2)c1C#Cc1ccc(NC)nc1,,,6.5592483
2761,CHEMBL1242113,CCn1nc(-c2ccc(OC)c(O)c2)c2c(N)ncnc21,,,6.559090918
2762,CHEMBL5185319,Nc1ncc(-c2cn(CCCCCCCC(=O)NO)c(=O)c(N3CCOCC3)n2)cn1,,,6.555955204
2763,CHEMBL3645902,CCc1ncnc(-c2ccc(C(=O)N3CCN(C(C)C)CC3)c(C(F)(F)F)c2)c1C#Cc1ccc(N)nc1,,,6.554551486
2764,CHEMBL2322765,CC(C)Cn1ncnc1-c1cc2c(s1)-c1ccc(C(N)=O)cc1OCC2,,,6.554395797
2765,CHEMBL3643248,CCc1ncnc(-c2ccc(C(=O)N3CCN4CCCCC4C3)c(OC)c2)c1C#Cc1ccc(N)nc1,,,6.553618188
2766,CHEMBL3643171,CCc1ncnc(-c2ccc(C(=O)NC3CCCN(C)C3)c(F)c2)c1C#Cc1ccc(N)nc1,,,6.552841969
2767,CHEMBL3590223,CN(C)CC(=O)N1CCC(c2nc(-c3cnc(N)c(-n4nnc5ccccc54)n3)nn2C)CC1,,,6.552841969
2768,CHEMBL2071336,Cc1nc(NC(=O)N2CCC[C@H]2C(N)=O)sc1-c1ccc(S(C)(=O)=O)c(F)c1,,,6.552841969
2769,CHEMBL1242026,Cc1ccc(-c2nn(C(C)C)c3ncnc(N)c23)cc1O,,,6.552841969
2770,CHEMBL3408274,C[C@H](c1cc(C(=O)N(C)C)cc2c(=O)cc(N3CCOCC3)oc12)N(C)c1cc(F)cc(F)c1,,,6.552841969
2771,CHEMBL1914731,O=S(=O)(Nc1cc(-c2ccc3ncc(NCC4CCCCC4)nc3c2)cnc1Cl)c1ccc(F)cc1,,,6.55129368
2772,CHEMBL5172752,COc1cc(-c2ccn3nc(N)c(C(=O)NC4CC4)c3n2)cc2c1C(=O)N([C@@H](C)C1CC1)C2,,,6.55129368
2773,CHEMBL3645796,CCc1ncnc(-c2ccc(C(=O)N3CCC(OC)CC3)c(C)c2)c1C#Cc1ccc(N)nc1,,,6.551139154
2774,CHEMBL3648881,CCc1ncnc(-c2cc(F)c(C(=O)N3CCN(C)C[C@@H]3C)c(Cl)c2)c1C#Cc1ccc(N)nc1,,,6.549766292
2775,CHEMBL565987,CCn1ncc2c(N3CC4CCC(C3)O4)nc(-c3ccc(NC(=O)Nc4ccc(N(C)C)nc4)cc3)nc21,,,6.549750892
2776,CHEMBL4467868,COc1ncc(-c2ccc3ncnc(-c4cccc(C(=O)N5CCN(C)CC5)c4)c3c2)cc1C#N,,,6.548213564
2777,CHEMBL3401244,Fc1ccc2c(c1)nc1n2CCOc2ccc(Cl)cc2-1,,,6.548213564
2778,CHEMBL552532,O=C(Nc1ccc(-c2nc(N3CCOCC3)c3cnn(C4CCN(Cc5cccnc5)CC4)c3n2)cc1)OCCO,,,6.54668166
2779,CHEMBL1091360,C[C@@H]1COCCN1c1nc(-c2ccc(NC(=O)Nc3ccc(N4CCNCC4)cc3)cc2)nc(N2C3CCC2COC3)n1,,,6.543633967
2780,CHEMBL1092036,C[C@@H]1COCCN1c1nc(-c2ccc(NC(=O)Nc3ccc(N4CCC(N(C)C)CC4)cc3)cc2)nc(N2CCOC[C@H]2C)n1,,,6.542118103
2781,CHEMBL3645916,CCc1ncnc(-c2ccc(C(=O)N3CCN(C4CCC4)CC3)c(F)c2)c1C#Cc1ccc(N)nc1,,,6.540306024
2782,CHEMBL3645953,CCc1ncnc(-c2ccc(C(=O)N3CC4(CN(C)C4)C3)c(F)c2)c1C#Cc1ccc(N)nc1,,,6.540004744
2783,CHEMBL1240553,COc1ccc(-c2nn(C3CCCC3)c3ncnc(N)c23)cc1OC,,,6.539102157
2784,CHEMBL3645779,CCc1ncnc(-c2ccc(C(=O)N3CCN4CCCCC4C3)c(C)c2)c1C#Cc1ccc(N)nc1,,,6.538801711
2785,CHEMBL3693637,COCCN(C)c1cc(C(=O)O)nc2c(-c3ccc(O)cc3)nc(N3CCOCC3)nc12,,,6.537602002
2786,CHEMBL1910989,Cc1nc2ccccc2n1-c1nc(N2CCOCC2)nc(N2CCOCC2)n1,,,6.537602002
2787,CHEMBL1097263,Nc1ccc(-c2nc(N3CCOCC3)c3cnn(-c4ccccc4)c3n2)cc1,,,6.537602002
2788,CHEMBL1669165,O=C(CN1CCOCC1)Nc1ccc(-c2cccc3c(=O)cc(N4CCOCC4)oc23)cc1OCC1CCC1,,,6.537602002
2789,CHEMBL1669159,CC(C)Oc1cc(-c2cccc3c(=O)cc(N4CCOCC4)oc23)ccc1NC(=O)CN1CCOCC1,,,6.537602002
2790,CHEMBL3408259,COCCN(C)C(=O)c1cc(C(C)Nc2cc(F)cc(F)c2)c2oc(N3CCOCC3)cc(=O)c2c1,,,6.537602002
2791,CHEMBL2152142,CNC(=O)c1nc(-c2ccc(Cl)c(S(=O)(=O)Nc3cccc(OC)c3)c2)cnc1N,,,6.537602002
2792,CHEMBL3601479,CC(C)C(O)Cc1ccc2c(N3CCOCC3)nc(-c3cnc(N)nc3)nn12,,,6.537602002
2793,CHEMBL4848126,Cc1ccc(S(=O)(=O)NCC(C)(C)O)cc1-c1cnc(N)c(-c2cnn(C)n2)n1,,,6.537602002
2794,CHEMBL1760153,Cc1nc(N)nc(-n2c(Nc3cccc(C(N)=O)c3)nc3ccccc32)n1,,,6.537602002
2795,CHEMBL3890827,CCc1ncnc(-c2ccc(C(=O)NCC(O)CN(C)C)c(F)c2)c1C#Cc1ccc(N)nc1,,,6.534617149
2796,CHEMBL5080466,NCCNc1nc(N2CCOCC2)nc(-n2c(C(F)F)nc3ccccc32)n1,,,6.534617149
2797,CHEMBL3645892,CCc1ncnc(-c2cc(F)c(C(=O)N3CCC(CO)CC3)c(F)c2)c1C#Cc1ccc(NC)nc1,,,6.533725678
2798,CHEMBL1241768,Nc1ncnc2c1c(-c1ccc(Cl)c(O)c1)nn2[C@@H]1CCOC1,,,6.53313238
2799,CHEMBL504616,Cn1cc(-c2ccc3c(c2)N(c2nc4c(s2)C(=O)CC(C)(C)C4)CCO3)cn1,,,6.53165267
2800,CHEMBL3618240,COc1ncc(Nc2nc3ccc(N4CCN(C(C)C)CC4)cn3c2-c2nc(C)nc(N)n2)cc1F,,,6.53165267
2801,CHEMBL2322240,O=c1cc(N2CCOCC2)oc2c(-c3cccnc3)csc12,,,6.53165267
2802,CHEMBL1091351,O=C(Nc1ccc(-c2nc(C3CCOCC3)nc(N3C4CCC3COC4)n2)cc1)Nc1ccc(N2CCNCC2)cc1,,,6.53165267
2803,CHEMBL3643250,CCc1ncnc(-c2ccc(C(=O)N3CCC(N(C)C)CC3)c(OC)c2)c1C#Cc1ccc(N)nc1,,,6.531062194
2804,CHEMBL3695644,CCNC(=O)Nc1ccc2ncc(Nc3ccc(OC)c(Cl)c3)nc2n1,,,6.530177984
2805,CHEMBL512440,Cn1cc(-c2ccc3c(c2)N(c2nc4c(s2)C(=O)NC(C)(C)C4)CCO3)cn1,,,6.530177984
2806,CHEMBL2088663,Cc1n[nH]c(=O)c2c1c1cc(Br)ccc1n2Cc1cccc(C#N)c1,,,6.530177984
2807,CHEMBL4877330,O=C1NCc2c1cc(O[C@@H]1CCN(C(=O)C3CC3)C1)cc2-c1cnc(F)c(O)c1,,,6.530177984
2808,CHEMBL4788725,C=CCN1CCN(Cc2cc3nc(-n4c(CC)nc5ccccc54)nc(N4CCOCC4)c3s2)C(=O)C1,,,6.530177984
2809,CHEMBL1242028,CC(C)n1nc(-c2cc(F)c(O)cc2F)c2c(N)ncnc21,,,6.528708289
2810,CHEMBL2322239,O=c1cc(N2CCOCC2)oc2c(-c3ccccc3)csc12,,,6.527243551
2811,CHEMBL3645955,CCc1ncnc(-c2cc(F)c(C(=O)N3CC4(CN(C)C4)C3)c(Cl)c2)c1C#Cc1ccc(N)nc1,,,6.525929497
